Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-69-7979-01A-11R-2187-07	0.0315124076730422	0	0.149358515927964	0.0590992771447848	0	0.160450025664824	0	0.0376663630232621	0.0189560434562549	0	0	0.0547485656215881	0.0153171855166479	0.180315294757686	0.0620884636151416	0.130403562391759	0.0214801963349711	0.013853301619408	0.0558696448840105	0	0	0.00888115236865691	0.01	0.2766688594891	0.970425461963916
TCGA-78-7163-01A-12R-2066-07	0.290990705474691	0	0.119849928558379	0.0970518616536026	0	0.147986669228377	0	0.0302229183908917	0.0886289253056231	0	0	0.0612007297645743	0.0117753102102084	0.0346249922684372	0.0123946907537323	0.00759336053628724	0.01681503742563	0.0113336299017375	0.0695312405278291	0	0	0	0	0.436055649226842	0.904378562740364
TCGA-86-7701-01A-11R-2170-07	0.0921025336497425	0	0.368174260172118	0.0973139032330884	0	0.148277965091061	0.0437543829087803	0.0299419556335754	0.0442235192466269	0.00302606872734098	0	0	0	0.0457898777979806	0.037256391786373	0.0413150561369139	0.0170701782568126	0.00856225362221502	0.0159977213370271	0	0	0.0071939324003447	0	0.516621925033686	0.85831557888277
TCGA-67-3770-01A-01R-0946-07	0.0850051231574961	0	0.0311601164441584	0.0649827936388801	0	0.289233668658384	0.0093686705326622	0.0292153219644729	0	0.0422660787599617	0	0	0	0.0402178887432537	0.0546922789358792	0.200651390450094	0.0344765128173633	0.0342787964138474	0.0569014400525811	0	0	0.0275499194309663	0.016	0.242914722064058	0.983466523064915
TCGA-38-4629-01A-02R-1206-07	0.0139497628099474	0	0.065139570239719	0.131589058131549	0	0.110780756545113	0.0675608216151403	0.0155161717392468	0.0211435156176476	0	0.0241685568406319	0	0.0502874193697885	0.119698474301964	0.0933419025102188	0.226513578373949	0.0161610185960443	0	0.0222777175150111	0	0.00533303668100558	0.0165386391130238	0.072	0.12839938915404	1.02963850568606
TCGA-55-6972-01A-11R-1949-07	0	0	0.381005184741892	0.207180038616184	0	0.0272309607356699	0	0.0369605928166774	0.0166814374007846	0	0.071923031129361	0.00397537326721772	0.00915493294741969	0.0156024871907028	0.036104173542294	0.137356855419866	0	0.0407320505297787	0.0113828706554693	0	0.00471001100668306	0	0	0.469599473060676	0.886740236063353
TCGA-MP-A4TA-01A-21R-A24X-07	0.0465424645323828	0	0.151698620416411	0.176390433729884	0	0.104931804099859	0	0.069068784275381	0.0756641667995084	0	0.0259837943579819	0.00471990912714508	0.00627905820654405	0.0935725759608468	0.100528460648378	0.0981132345987768	0.00251159869866067	0.0234162216206554	0.0154180210962723	0	0	0.00516085183131283	0.003	0.315726143594475	0.958775051048465
TCGA-50-5931-01A-11R-1755-07	0.1152019460221	0	0.0566675409653509	0.0741864326487752	0	0.10604413612631	0	0.119168906946528	0	0	0.00593542605639211	0.00691245368731987	0	0.29962078220237	0.0606336650984888	0.0809078752906251	0	0.0655863996541467	0.00913443530159246	0	0	0	0.021	0.219150643279063	1.00445270612774
TCGA-55-7994-01A-11R-2187-07	0.0524683357109128	0	0.0140489750711981	0.208852591699087	0	0.0448843392559086	0.044960857718547	0.0637313503532852	0.044896490814173	0	0.0610409799623626	0.0147430628074187	0.00857603101969035	0.126778217746423	0.130825106443621	0.109601718394077	0.0293831448967181	0.0112828639130122	0.0339259341935652	0	0	0	0.075	0.122918100720864	1.04484184439817
TCGA-55-7724-01A-11R-2170-07	0.0197359337643334	0.0160106292453011	0.0698533284269715	0.0225078475991073	0	0.208369671606461	0.0261890909391589	0.0656862795491489	0	0	0.0229160781497896	0	0.00137170842959742	0.085478239144247	0.0929121798160959	0.156855858792028	0.0558087613132039	0.0395208791229588	0.0741880499841748	0	0.00310761329980101	0.0394878508176217	0.039	0.164213272685609	1.01102378162408
TCGA-55-7725-01A-11R-2170-07	0.0751456866703397	0	0.0169961452742903	0.0984566910588746	0	0.221498383298208	0.0211981635138356	0.0647073145920669	0.0271986530190078	0.0326908490577581	0	0	0	0.115742017272514	0.116518191470781	0.072492615999016	0.0459918904756266	0.0165206299722345	0.0722110875197474	0	0	0.00263168080570037	0.023	0.213607095171979	1.00084613147215
TCGA-MP-A4SY-01A-21R-A24X-07	0.136892433238585	0	0.0667265471052209	0.0363346536696464	0	0.140920172890306	0.0112178284806832	0	0.059961146129963	0	0.0178123061280458	0	0.00243521357563946	0.256199577478828	0.0105801287842307	0.1493948597692	0.0715534666309807	0	0.0339795132382903	0	0	0.00599215288037993	0.00900000000000001	0.281284790832812	0.97215908405082
TCGA-97-7546-01A-11R-2039-07	0.0719308497733951	0	0.0619900148677677	0.0964397789008379	0	0.371384295049099	0.00359339334553458	0.0125719106611297	0.00648008146074206	0	0.00133145791298509	0.00283349232239778	0.051429994777252	0.019769863062149	0.0417121182645381	0.0865672032105334	0.057556219996061	0.0309013044866589	0.0631167350364545	0.00104850068389033	0	0.0193427861885733	0.019	0.229876991095998	0.992468081837712
TCGA-78-7154-01A-11R-2039-07	0.0704814911836297	0	0.0123079837219739	0.0891723633806666	0	0.331722102348985	0	0.0277017228914867	0.00850513534649671	0	0.0109604219545682	0.0123017493199532	0.00655991855832341	0.0435891876814189	0.134753960711517	0.138793926975661	0.0362554760380587	0.00987959153185779	0.0670149683554035	0	0	0	0.034	0.177778040345441	1.02083851004906
TCGA-73-4659-01A-01R-1206-07	0.0289389452534182	0	0.117072484792673	0.0410065828917771	0	0.164786535101147	0.000589315442740537	0	0.00762616365098076	0	0.0113521212409094	0.000189281533587213	0.0018419758104232	0.119758973661474	0.0166853391172796	0.298553892326037	0.0467642085884246	0.0248784601718775	0.0561407743934147	0	0	0.0638149460238365	0.015	0.250731136971119	0.981402486362653
TCGA-50-5068-01A-01R-1628-07	0.00197999546878634	0.0681322987585241	0.141825967768256	0.134671848871853	0	0.0977563080084223	0.014940548141147	0.0581866052546285	0.0360327627581436	0	0	0.0179956393715452	0.0113232473938401	0.00554594372587231	0.103161809281885	0.13243546928288	0.154926634788313	0	0.0204733780973286	0	0	0.000611543028573987	0.003	0.326532448396784	0.948985551830461
TCGA-69-7980-01A-11R-2187-07	0.0129957503305063	0	0.0271479711415436	0.161918457822432	0	0.203402938793737	0.0169807203114258	0.0556557684276158	0.0580528551217237	0	0.0113321285703722	0.016830368209827	0.0164229705153303	0.025876288897038	0.110700857248615	0.188770930401195	0.0302425901050175	0	0.0586181914359006	0	0.000576043138574378	0.00447516952914504	0.123	0.0869687189854172	1.0585040978525
TCGA-73-7498-01A-12R-2187-07	0.051627428173566	0	0.158487047358586	0.0595830570586777	0	0.233859235486702	0	0.024023277158778	0.0526630616371674	0	0	0.0391004014558547	0.0345938845293974	0.0277081391068628	0.0233329570381561	0.132847782435301	0.0341065054659042	0.0193343829918554	0.103593118695594	0	0	0.00513972140759777	0	0.404004966324494	0.914133024769776
TCGA-86-8585-01A-11R-2403-07	0.0218150625355328	0.0340286618313951	0.0644662650578602	0.169009156033919	0	0.168089829254399	0.0343393238989117	0.0394885643132724	0.0671586885587645	0	0	0.0185359454373312	0.0143730851196099	0.187211798913449	0.0610981801544638	0.0802908883499717	0.00622489787353619	0.00794290468267946	0.0212117580846001	0	0	0.00471498990030413	0.028	0.194152923650316	1.01149977417801
TCGA-78-7542-01A-21R-2066-07	0.110705855510816	0	0.0839998352218793	0.115602250480622	0	0.11620476366716	0.0205718744098911	0.0878168904129665	0.0544767490571644	0	0	0.0447086899881739	0.010436553899708	0.0699563700465018	0.086116102538442	0.0783981758164424	0.0155509174842456	0.0955147242476397	0.00206902374000975	0	0.00380857636810061	0.00406264711023632	0.012	0.270297591904905	0.978455406863721
TCGA-05-4250-01A-01R-1107-07	0.0628826860790551	0	0.0559092824527738	0.280193528292752	0	0.0594670509122555	0.129781540208602	0.0542272652253364	0.00937585511264141	0	0.00598338713813773	0	0.0127852260777014	0.0342682003980853	0.0811382244956727	0.14160597878804	0.0477138821795773	0	0	0.00261227707026998	0.0139485997700141	0.00810701579908571	0.027	0.196479953491998	1.00755140062701
TCGA-44-6776-01A-11R-1858-07	0.0676199107250712	0	0.0968802940491955	0.100298322757044	0	0.227604603570651	0	0.0693954599158105	0	0	0	0.025629784227784	0.0190252653811606	0	0.0341041963520869	0.0764182122910933	0.113213732028377	0.04007087761337	0.122569752677128	0	0	0.00716958841122692	0.015	0.252136705341033	0.97838048663295
TCGA-38-4630-01A-01R-1206-07	0.06675576738751	0	0.130840383525434	0.121125260954803	0	0.173595107862595	0	0.0328581660091951	0.0347203957017756	0	0.0241698940806743	0	0.0111907083507109	0.176737992812464	0.0615551620545143	0.115471487187999	0.0297628122952691	0.0191339268786694	0	0.00208293489838564	0	0	0.00900000000000001	0.279551537427212	0.972314942633945
TCGA-05-4418-01A-01R-1206-07	0.112881435128281	0	0.304259142528298	0.116220818722474	0	0.0348460573196063	0.0504815490435306	0.0123738735781545	0.0614977357143804	0	0	0.0123346332409311	0	0.0492483117971627	0.0620235606145283	0.101609911875589	0.0217149998284291	0.0110498311792806	0.0356200606866972	0	0	0.0138380787426571	0	0.501817573584296	0.864486152663688
TCGA-55-8085-01A-11R-2241-07	0.0929779691792169	0	0.166515459411742	0.130853834029466	0	0.0763009199296369	0.034386373767014	0.0393185669116173	0.101573550956643	0	0.0144290476735819	0.00519990525264846	0.0164458105468328	0.120995446812725	0.0735391885520641	0.0868316554009913	0.0217499874650737	0.0109869593882506	0	0	0	0.00789532472249606	0	0.3660390397199	0.93347838579983
TCGA-55-7995-01A-11R-2187-07	0.0726786322710527	0	0.0041561897930286	0.120607065773039	0	0.153176046273006	0.00932406356295219	0.0647158908578293	0.0954277661410154	0	0.0234784074145825	0.00791676500851884	0	0.254038237616701	0.109409027659207	0.0716397709661897	0.0046232148812099	0	0.0065192066540299	0	0	0.00228971512763801	0.024	0.206002846750821	1.01463053604379
TCGA-55-7284-01B-11R-2241-07	0.0872217605670389	0	0.034957632537205	0.0991183212476772	0	0.135841318221996	0	0.0313062674094668	0.0647802507250346	0	0	0.0402046727774877	0.00831168955044288	0.215026600655843	0.0446973812600768	0.120694220858181	0.0167424133217876	0	0.101097470867763	0	0	0	0.024	0.207338813152633	0.99983008158704
TCGA-55-6979-01A-11R-1949-07	0.0569841301668955	0	0.177108242989549	0.0613231159153677	0	0.150127772647246	0.0282515669404857	0.0484677203523509	0.0434746148339883	0	0	0.00843338963092233	0.00366262416539638	0.0938322701068989	0.115440657710573	0.130396651152799	0.0379968117193277	0	0.0368600963871559	0	0	0.00764033528104322	0	0.40446601875765	0.914232119360504
TCGA-62-A472-01A-11R-A24H-07	0.0279359117255324	0	0.0542655235341773	0.187292040064644	0	0.117381976713588	0	0.0781363712236974	0.0790057863255588	0	0	0.0448340443340064	0.00767189113824354	0.0228960620452476	0.0835389685520008	0.117955953121762	0.0895495551487699	0.00668181687714249	0.0798423653163534	0	0	0.00301173387927597	0.053	0.145649064936551	1.02875746359793
TCGA-55-8204-01A-11R-2241-07	0.0416134452292833	0	0.261066649654407	0.052322321780979	0	0.124322458398863	0.0297605198690088	0	0.0133524516259624	0	0.0292452115766335	0.00704777956439859	0.00842399064262733	0.0606663166503811	0.152303466210344	0.0627159915332197	0.048157400772762	0	0.0748697718507697	0	0.00171102335998574	0.0324212012803746	0	0.404744538562336	0.916579382895435
TCGA-62-8398-01A-11R-2326-07	0.21203801665831	0	0.0834961070738355	0.0555571003617289	0	0.1671343771234	0.0495745690262993	0.0304544358123236	0.0884309671021069	0	0.0292232325947354	0	0.0192436105448885	0.103648732117459	0.0520373686747542	0.0868936113246206	0.0142913036553968	0	0	0.0079765679301421	0	0	0	0.368849515067418	0.932575784969018
TCGA-MP-A4TI-01A-21R-A24X-07	0.0553212579274163	0	0.0452587384933253	0.0901959521587475	0	0.159251379250153	0.0445347951217201	0.0487316459939327	0.0646637747365156	0	0.00216146353369373	0.027031096063279	0	0.138464510813749	0.0872064232971952	0.138112570547237	0.0270692965855634	0.000878977634940997	0.0580450931803802	0	0	0.0130730246621505	0.024	0.208439354188428	0.998284221672792
TCGA-44-2656-01A-02R-0946-07	0.0861438250821329	0	0.169153122223288	0.179926430254673	0	0.0929095932279924	0.0375263410670479	0.0580062533606933	0.00844082898004594	0	0	0.0223343571275385	0.016729881034953	0.0134897435945577	0.0750262957241427	0.121193656702698	0.0316292171013804	0.0034294758652549	0.071045336676189	0	0.00554491383650189	0.00747072814091093	0	0.375184332629085	0.927983582627567
TCGA-67-4679-01B-01R-1755-07	0.0592033798878999	0	0.0275072914751358	0.092553519195784	0	0.216158942085536	0	0.0206764582028673	0.0277048841326084	0	0	0.0137555120954489	0.0635884278255044	0.0122068591878748	0.0262445278848617	0.0738952313861646	0.189738179233193	0.00668072832975766	0.142674859645731	0	0.0124418726233939	0.014969326808239	0.02	0.223985214230181	0.986451364418229
TCGA-05-4390-01A-02R-1755-07	0.0122594525408053	0.00463752167862608	0.12534362446037	0.0552131014335267	0	0.145685180439083	0.0195754232064405	0.0250488875033704	0.0305044364718715	0	0.0503944188495386	0	0	0.302768465849448	0.0318770324721796	0.160503281302028	0.00965466091666754	0	0.0079218452939492	0.00210587172152208	0	0.016506795860574	0.028	0.194641630694383	1.01529535938539
TCGA-44-8120-01A-11R-2241-07	0.0446561391272392	0	0.149611485056177	0.0983093032265636	0	0.17662261569174	0.0298837680623385	0.00985147408528951	0.0442530570054147	0	0	0.00573170301295945	0.0192710321181991	0.0659064835089195	0.0138560425293352	0.129927283067726	0.103408585899653	0.0217805690952637	0.0638766241894559	0	0	0.0230538343237245	0.004	0.307911028650676	0.954696557373496
TCGA-O1-A52J-01A-11R-A262-07	0.00771164284896288	0	0.0157229869029195	0.0577332220137524	0	0.132708978754399	0	0.0327671921203336	0.0915299278248555	0	0	0.044137401519793	0.130060616805902	0.0929762484032338	0	0.255045747425973	0.0176885060979876	0.0588091168036056	0.051626222297726	0	0.0034481659869388	0.00803402419361703	0.036	0.169964127574307	1.01365254192736
TCGA-67-6217-01A-11R-1755-07	0.00740470583575461	0.0253478955708835	0.127609922621288	0.174061804972222	0	0.189418599090378	0.0365268092330287	0.0267530258470607	0.0407955544795616	0	0.0124815196195815	0	0.0110341958265529	0.0075358384137293	0.0575045993616753	0.0879488879237484	0.114215783238086	0.0308990346554828	0.0375503788570058	0	0	0.012911444453961	0.014	0.260285710290536	0.97799750396827
TCGA-44-6146-01A-11R-1755-07	0.0226669214256919	0	0.0945051607464741	0.176076687118807	0	0.279730841601046	0.0148790257384556	0.0111447865564109	0.0146553930557857	0	0.00536607722614472	0	0.0170228494925032	0.00673972322967001	0.0945145124986846	0.108678334381317	0.044389882134147	0.00636819257207245	0.0652895842760083	0	0	0.0379720279467809	0.029	0.192316684858908	1.01090243144613
TCGA-55-5899-01A-11R-1628-07	0.0332673367102024	0	0.0423066342816173	0.0974588634573709	0	0.0769116069518097	0.0595290735671682	0.0493171824525314	0.046617660559753	0	0.0499445778314499	0	0	0.236112023264483	0.0616236231616357	0.222723511031007	0.0033731470281281	0	0.0208147597028425	0	0	0	0.08	0.115168644850687	1.04394728114973
TCGA-MP-A4TK-01A-11R-A24X-07	0.00354237555169082	0.0403861986422586	0.121703188605171	0.0432990408347726	0	0.120216166379986	0.0143860678522474	0.0183224306479652	0.0431215671496776	0	0.02755491803396	0	0	0.316229165363693	0.04977666249166	0.100893952484464	0.0533392407283312	0.00743327000396283	0.0397957552301601	0	0	0	0.014	0.254618403358741	0.985984028843341
TCGA-MN-A4N4-01A-12R-A24X-07	0.0468026785557192	0	0.230603792446165	0.0735757025201801	0	0.00852139458576146	0.00531078029474616	0.0314593604077319	0.0564325750210608	0	0	0	0	0.380532909583447	0.0317914014325065	0.0924061482400443	0	0	0.0389685553020439	0	0	0.0035947016105942	0	0.381575855363402	0.934848692932844
TCGA-73-4666-01A-01R-1206-07	0.016853550687837	0	0.0206529179830671	0.234485239496196	0	0.0568597126854233	0.181813495193158	0.0442764168043714	0	0	0.0470468170011862	0.00937233617308524	0.0179891482807511	0.0618889452398342	0.0496697212369375	0.163258299899745	0.0247284202314255	0.0173855524769024	0.0500871400977484	0	0	0.00363228651233137	0.033	0.182429081525467	1.01017728817855
TCGA-L4-A4E6-01A-11R-A24H-07	0.0464110428299799	0	0.0417621373482239	0.0266304974862931	0	0.15253994715551	0.00095731558739156	0.0287215288694356	0.000133975878852745	0	0.0123947254463989	0.00504223627067178	0	0.201286018950947	0.0404004768816905	0.32513512030686	0.0459556094613889	0	0.0658824778342859	0	0	0.00674688969206929	0.00600000000000001	0.28797553990427	0.970003291157679
TCGA-55-8207-01A-11R-2241-07	0.0689206937173857	0	0.0362141346600826	0.0666132910402253	0	0.196363060472906	0.0133931484085612	0.0110083185601458	0.0368124732233773	0	0	0	0.0318557709578703	0.0934783675150105	0.00337468382400606	0.200099609424669	0.0918157060031494	0.0360178620190712	0.097664153145341	0	0	0.0163687270281985	0.024	0.207416958769373	0.993572465695134
TCGA-38-A44F-01A-11R-A24H-07	0.0304935854595058	0.0475126752961981	0.0982035909261287	0.0572530998897119	0	0.0959834233490615	0.0041711267844448	0.0776118604532542	0.101039654032126	0	0	0.0238416386301577	0.00382865760258249	0.0655579661955972	0.109402874561379	0.0886550746143873	0.106884367407742	0	0.0764917535570311	0	0	0.0130686512406927	0.013	0.265689613984825	0.973178728271999
TCGA-78-7536-01A-11R-2066-07	0.00320963442546164	0	0.137224089706434	0.152493233567144	0	0.173615267199917	0.0645054202612742	0.0921943979417017	0	0	0	0	0.0134388419443238	0.032637376501718	0.0851940887198432	0.204230020692459	0.0162968386713295	0	0	0.00993983579543683	0	0.0150209545729576	0.016	0.238971811697646	0.989316648426746
TCGA-05-4389-01A-01R-1206-07	0.010946433237523	0	0.0318456705330297	0.259518345943702	0	0.0301116895194844	0.0178119691155806	0.0634585966385544	0.119841477044355	0	0	0.0281803095569548	0.0115565592335833	0.0549777755309397	0.0769933248407516	0.119167028788556	0.0992584850279639	0.00579549930190075	0.0655913877950268	0	0	0.00494544789209421	0.105	0.0973670626631726	1.05070817917087
TCGA-55-7281-01A-11R-2039-07	0.0127288959934485	0.00973296393118081	0.0544411728419276	0.0876043578814096	0	0.0919723372251164	0	0.0300967189064464	0.0900063640977595	0	0	0.0291185772564058	0.0509927857594419	0.0579285629951154	0.0804740105311924	0.068857544998764	0.228905284355397	0.0358218552717706	0.0516004425926102	0	0.0150532049346901	0.00466492042732406	0.028	0.194867535451849	0.999278579943817
TCGA-97-7547-01A-11R-2039-07	0.0627623419781694	0	0.156166923481772	0.0575831820244543	0	0.189584831941851	0.0214584293024547	0.0299205393108878	0.0901982559780522	0	0	0.00135542094577616	0.0256657293249991	0.0556884808444236	0.0353630835781171	0.15797812386898	0.0391346739040071	0.0152442061392481	0.0594941223597242	0	0	0.00240165501708342	0	0.415440391520266	0.909016475814819
TCGA-62-8394-01A-11R-2326-07	0.0431613194419547	0	0.0414213090601705	0.0499971799448749	0	0.115276473799071	0	0.0503309267570093	0.121935938175382	0	0.00351191979409341	0.00759632718802517	0.00196064578227756	0.192118450086532	0.0718880181396156	0.112920970986351	0	0.147153691209144	0.0342903529321597	0	0	0.00643647670333938	0.05	0.149601797476804	1.0313795423128
TCGA-86-8668-01A-11R-2403-07	0.0319756288006924	0.0136660726155984	0.179485806023468	0.0669591793479318	0	0.122962872831418	0	0.0408271175731475	0.0689899020073642	0	0	0.0402491185783468	0	0.0857818978534402	0.0923958298652125	0.136235704426309	0.0360107627566413	0	0.080312355988729	0	0	0.00414775133170091	0.003	0.33530784597995	0.94531903084824
TCGA-50-5939-01A-11R-1628-07	0	0.0441210989304196	0.181236456783775	0.025103045840011	0	0.150018774956967	0.0309647022264299	0.0170152691129828	0.028113293399463	0	0	0.0432695549623332	0.0040845030222839	0.173744671398715	0.0563169844213261	0.152610977962796	0.00253839137484474	0.0113586338644657	0.0487811663607738	0	0	0.0307224753824123	0.002	0.34242685837087	0.942344341817033
TCGA-38-7271-01A-11R-2039-07	0	0.176031303642095	0.0568319430812622	0.188055260992954	0	0.124298872448108	0.0186219064773736	0.00862837205292161	0.0928908528509018	0	0	0	0.00478348104630633	0.0802582610894957	0.0427810886017585	0.13264078400252	0.0333551982968426	0.0197161348346258	0.0143407540712619	0	0	0.00676578651157244	0.002	0.346871004357709	0.941536795907276
TCGA-49-AARQ-01A-11R-A41B-07	0.0714368561523797	0	0.118384157383078	0.116216678271429	0	0.0691722365593049	0	0.0811801112598479	0.117754506140856	0	0	0.0418240006323639	0	0.0646137413356384	0.205753248570046	0.0660017131877771	0.00205847632462322	0	0.0456042741826558	0	0	0	0.013	0.268068575856599	0.991582133223178
TCGA-64-1678-01A-01R-0946-07	0.0757682526943754	0	0.4345748267434	0.0888787654886105	0	0.0594694205945516	0.112667457430616	0.00558672689107764	0.026635866913472	0	0.0426267346138262	0	0.00245562148847476	0.0252012734735099	0.0190197718388488	0.0702613207339299	0.0145208418334061	0.00184372033582403	0.0175345984780559	0	0	0.00295480044802154	0	0.527291507413512	0.854897402028114
TCGA-49-AAR3-01A-11R-A41B-07	0.0263692721198162	0	0.123156805417824	0.20593851012601	0	0	0.0821324323101281	0.0565166504063802	0.0571226991956435	0	0	0.0422095021060224	0	0.124077644261539	0.0830690491785127	0.110175393538179	0.0407887885009038	0	0.0322484877026983	0	0.00748805335088031	0.00870671178546253	0.015	0.251863066706564	0.981356115196236
TCGA-05-4395-01A-01R-1206-07	0	0.00284940397606195	0.0384319390479799	0.0878882710838487	0	0.182597091594165	0.0484032262071907	0.079304264853239	0.0237738725657285	0	0.0410097742396095	0.0232017926252071	0.0614308689190239	0.0447219725101414	0.092134417389573	0.147043868247246	0.0279493283940408	0.0452304419040991	0.0474862650334757	0	0.00457979287487202	0.0019634085344982	0.133	0.081713745710235	1.04976402813128
TCGA-44-A479-01A-31R-A24H-07	0.0464003241099374	0	0.18851953801422	0.0879014265133768	0	0.182802365857651	0.0417148187456159	0.0466989545954361	0.0752097866858047	0	0.0297736902484103	0	0.0153348716487295	0.0256561766713069	0.0936305521828771	0.0959421377170485	0.0447664325744825	0	0.0256489244351035	0	0	0	0.002	0.345347023530263	0.943401906904503
TCGA-49-4514-01A-21R-1858-07	0.0529521737220811	0	0.0861653185417133	0.201293754989183	0	0.0252090947506535	0.0545022008452344	0.0652475065485659	0.15973559157003	0	0	0.0563221149180062	0.0101020404038051	0.0445791770649605	0.0582044500810814	0.0767288532912287	0.00149136158007024	0.0576493766048867	0.0492432750788883	0	0	0.00057371000961183	0.019	0.229111183372514	0.999076118252978
TCGA-62-A46S-01A-11R-A24H-07	0.120560947022929	0	0.343125946718608	0.0648086642470814	0	0.0741485869389597	0.00694282609118407	0.0185398727918438	0.0488832429108906	0	0	0.0168555535296465	0.0108744005248258	0.0381129038626998	0.0617919742629227	0.0736884381134549	0.0641667055293704	0	0.038837015095667	0	0	0.0186629223599169	0	0.527316345797734	0.849467940738336
TCGA-55-A490-01A-11R-A466-07	0.122196308079252	0	0.220463391190798	0.0634569090257722	0	0.0870773580187925	0.0237624508288767	0	0.122948984120797	0	0	0	0.000434730787222421	0.159034383493298	0.0233937675322562	0.0652324001730771	0.0547549729103803	0	0	0.0451717074910756	0.00355275798211051	0.00851987836629197	0	0.440758685482232	0.897648257659842
TCGA-97-7938-01A-11R-2170-07	0.0982999547548691	0	0.0775744303249935	0.145032207567731	0	0.155208397773511	0.0259553079451964	0.0348823751338642	0.00998298977266962	0	0	0.0157553668728832	0	0.10584294349936	0.0479841608383971	0.0923618130183111	0.0775892109212791	0.0148065599755961	0.0746297052203812	0	0	0.0240945763809564	0.014	0.260323116934245	0.974466552893668
TCGA-55-8097-01A-11R-2241-07	0.140848546966191	0	0.137465003485994	0.0585329227694927	0	0.138651139202331	0	0.0434103092727842	0.0826566760449698	0	0	0.0312498152127189	0.0203382492742	0	0.0075234293226182	0.138747752152547	0.0484986641485729	0.0285003084833509	0.117991126067314	0	0	0.00558605759691578	0	0.395782346125989	0.918063587725263
TCGA-55-8208-01A-11R-2241-07	0.0443642523829837	0	0.225165518481507	0.065546784196671	0	0.09888317816026	0.0221344048850551	0.0361101867332041	0.0668474174259169	0	0	0.0278218595394343	0.00146918564359938	0.111392348696478	0.0951442511686504	0.114034517883011	0.0228419233155877	0	0.0489985246271207	0	0	0.0192456468605215	0	0.445334104072678	0.894548819019969
TCGA-69-7974-01A-11R-2187-07	0.0244186753712869	0	0.0623693842641873	0.101108762077153	0	0.134610816578538	0.0426008569472098	0.0353643466432601	0.0115486312094471	0	0.00728212396362698	0.0167570384386153	0	0.105252344058342	0.0502194593750977	0.248973889415123	0.085431967421034	0.0209309268947866	0.0378052069327568	0	0	0.015325570409535	0.051	0.148721840050171	1.01914608614188
TCGA-55-6968-01A-11R-1949-07	0.0553061814448928	0	0.297552430647801	0.0415483705382109	0	0.0927766828212175	0.0252911965465407	0.0151598276279876	0.0578629427086109	0	0	0.0267131886274619	0	0.204253375536447	0.0786024375720022	0.0683501620850912	0.0156335748862432	0	0.0209496289574934	0	0	0	0	0.454370475753257	0.891881348073486
TCGA-44-3917-01B-02R-A277-07	0.0856819657457774	0	0.0690472663061879	0.0458229381767366	0	0.357381176176568	0.0066282358644478	0.0284684024233607	0	0	0	0.0351258324228369	0.028317654262523	0	0.0456039634493683	0.188617195642372	0.00286226573113867	0.00311597756120849	0.102456965697715	0	0	0.000870160539758523	0.019	0.227090176213842	0.992431490077079
TCGA-05-4415-01A-22R-1858-07	0.0518950986798273	0	0.119410750993819	0.118379590745866	0	0.242273749135818	0.112481611003388	0.01095384936663	0.0104201973754369	0	0.0328023959147939	0.0466364874352622	0.0165017927756027	0.0371302103327274	0.0645999802052964	0.047180741958316	0	0.0156073658442761	0.0456376559416352	0	0	0.0280885222913053	0.015	0.247624107556217	0.987833584017166
TCGA-44-6145-01A-11R-1755-07	0.0591233815470282	0	0.212176431385318	0.252728829838311	0	0.0681690842949785	0.0597338153967704	0.0163924909514795	0.0526667358715853	0	0.00584765081495867	0.00215650707481978	0.000269774894715306	0.0476331083792384	0.0703261563399435	0.0738757209093682	0.0162807774016368	0.0228008982715316	0.0216451571692052	0	0	0.018173479459112	0	0.455344712506131	0.889666570262963
TCGA-75-7030-01A-11R-1949-07	0.158848001625369	0	0.255260085526931	0.0774585804842058	0	0.222999331687036	0.025188989012491	0	0.0151125763345627	0	0	0	0.0145322889115775	0.0518342248097134	0.0344016866131471	0.0548626744853531	0.0374017566799989	0.0169125883932127	0.0325523250613961	0	0.00263489037500447	0	0	0.488613678093873	0.872291446918573
TCGA-44-7667-01A-31R-2066-07	0.0251635089505141	0	0.0933036438552381	0.0783600473204187	0	0.154538798263271	0.0136420769129134	0.0214253376302229	0.0142754788436612	0	0.00118011268501415	0.0470167374427271	0	0.356149059729799	0.0612129711054052	0.122189719935254	0	0	0	0	0	0.0115425073255615	0.049	0.151402307925765	1.04252940513945
TCGA-97-7553-01A-21R-2039-07	0.0816470320272566	0	0.0947972054508289	0.0879985744966753	0	0.170578094959519	0.00657522252281266	0	0.025454735659371	0	0.0410104358955184	0	0.0160419775607825	0.161459229870413	0.0377337594217016	0.140756214181216	0.0547648528938236	0	0.0455548410332468	0	0.00445146012006923	0.0311763639067646	0.013	0.265157593828317	0.973242507904614
